source_bucket,numeric_song_id,status,primary_key,primary_frame_pc,primary_correlation,primary_margin,secondary_key,secondary_frame_pc,secondary_correlation,secondary_margin,error
src_003,645,AMBIGUOUS_FRAME_DISAGREEMENT,c,3,0.7856148811381851,0.14760668234331553,f,8,0.878339896601023,0.02378423486087511,
src_003,649,AMBIGUOUS_FRAME_DISAGREEMENT,bb,1,0.8832022032030575,0.28526213551619994,eb,6,0.8647839364973581,0.031424123491803124,
src_003,650,AMBIGUOUS_FRAME_DISAGREEMENT,e,7,0.8506098194213267,0.10032073866177671,a,0,0.838391328552321,0.16171487072434498,
src_003,651,REVIEW_LOW_CONFIDENCE,C,0,0.9530927303545632,0.2579190424789324,C,0,0.8382027175029398,0.030891984989105392,
src_003,653,REVIEW_LOW_CONFIDENCE,D,2,0.8542856165127978,0.17987090678489637,D,2,0.8532116271658342,0.017677845501946843,
src_003,655,REVIEW_LOW_CONFIDENCE,d,5,0.7447392942402862,0.026341585478950158,d,5,0.9192680722829994,0.21102257153525383,
src_003,656,AMBIGUOUS_FRAME_DISAGREEMENT,C#,1,0.8776012025130364,0.28598119334112493,F#,6,0.8144615496434843,0.054680740149343654,
src_003,660,REVIEW_LOW_CONFIDENCE,Bb,10,0.8857652714932168,0.2455199513531937,Bb,10,0.7582712989771234,0.0073737390475734355,
src_003,665,REVIEW_LOW_CONFIDENCE,ab,11,0.8108610553137421,0.17704235070635121,ab,11,0.8132731448061852,0.005407452052879291,
src_003,666,AMBIGUOUS_FRAME_DISAGREEMENT,e,7,0.9230905681367529,0.30804899821201315,a,0,0.7910887939183155,0.059670214478032446,
src_003,667,AMBIGUOUS_FRAME_DISAGREEMENT,b,2,0.7885744188422327,0.06609387354847185,e,7,0.8786982102233082,0.20510157167049758,
src_003,668,REVIEW_LOW_CONFIDENCE,f,8,0.8660206598945099,0.22714607880285176,Ab,8,0.856868999630526,0.0289492568115729,
src_003,669,AMBIGUOUS_FRAME_DISAGREEMENT,A,9,0.9007222120089998,0.2032914398704906,D,2,0.8388491350898492,0.1084735134572613,
src_003,670,REVIEW_LOW_CONFIDENCE,ab,11,0.7620057858342555,0.04297611894265918,ab,11,0.8861421130887365,0.17194723339992435,
src_003,673,AMBIGUOUS_FRAME_DISAGREEMENT,c#,4,0.7910081834844552,0.17600248450534384,f#,9,0.8584567114075569,0.022559685928187134,
src_003,674,REVIEW_LOW_CONFIDENCE,g,10,0.8842282267827453,0.2666312949286165,g,10,0.8120113542860958,0.03932690571385189,
src_003,676,AMBIGUOUS_FRAME_DISAGREEMENT,F,5,0.8423092736504937,0.11836229099431728,Bb,10,0.8824010777189606,0.05834852627073339,
src_003,685,REVIEW_LOW_CONFIDENCE,bb,1,0.7843506569135414,0.16029567057631566,bb,1,0.8326938946420567,0.0017135643781399645,
src_003,686,REVIEW_LOW_CONFIDENCE,f#,9,0.781453002884242,0.08241445210630172,A,9,0.8565845373787273,0.014032206607608178,
src_003,688,AMBIGUOUS_FRAME_DISAGREEMENT,G,7,0.7754367060482119,0.10467495867526377,a,0,0.8657146447857135,0.035375631260984086,
src_003,689,AMBIGUOUS_FRAME_DISAGREEMENT,ab,11,0.9302341225980707,0.29565632844547274,c#,4,0.7431873105654234,0.0296674091606578,
src_003,690,AMBIGUOUS_FRAME_DISAGREEMENT,D,2,0.8386042841616391,0.01779137014483001,G,7,0.8845482908822474,0.10776488117812444,
src_003,700,REVIEW_LOW_CONFIDENCE,Bb,10,0.9530894962249291,0.23432080450718107,Bb,10,0.8519797449352888,0.04264576480413351,
src_003,702,AMBIGUOUS_FRAME_DISAGREEMENT,B,11,0.9269824983507129,0.12529990257863344,E,4,0.8640943166841897,0.03833725540333033,
src_003,703,REVIEW_LOW_CONFIDENCE,g,10,0.8991286194311223,0.3289046973236245,g,10,0.8036301841384869,0.0012348007933105087,
src_003,704,AMBIGUOUS_FRAME_DISAGREEMENT,F#,6,0.7460258004275299,0.0784195470423521,c#,4,0.8602224228295668,0.00433902679059206,
src_003,709,AMBIGUOUS_FRAME_DISAGREEMENT,Bb,10,0.8274758130431812,0.030054638441250336,Eb,3,0.8781962707917154,0.16290480128003093,
src_003,710,AMBIGUOUS_FRAME_DISAGREEMENT,ab,11,0.8146554404456854,0.17377182267833768,c#,4,0.7759264152858301,0.031109526102016227,
src_003,711,AMBIGUOUS_FRAME_DISAGREEMENT,bb,1,0.787746751228515,0.19034367065532476,eb,6,0.9195940453822358,0.09529265418598176,
src_003,718,AMBIGUOUS_FRAME_DISAGREEMENT,d,5,0.7812563883622939,0.039873321176745025,g,10,0.8395223881849011,0.23496164795693741,
src_003,724,AMBIGUOUS_FRAME_DISAGREEMENT,e,7,0.8013219403832635,0.14439872324142589,a,0,0.886696999382997,0.1001834909381345,
src_003,726,AMBIGUOUS_FRAME_DISAGREEMENT,bb,1,0.8634740888057059,0.18377879186239976,eb,6,0.8860581058817844,0.04088057435021042,
src_003,728,REVIEW_LOW_CONFIDENCE,eb,6,0.8220249825158963,0.14350202570517323,eb,6,0.8410114286120252,0.012532667620247961,
src_003,730,REVIEW_LOW_CONFIDENCE,a,0,0.7670496607574471,0.04863496966010428,C,0,0.850406527387572,0.00014897077497422195,
src_003,731,AMBIGUOUS_FRAME_DISAGREEMENT,c#,4,0.7724098692599564,0.09346309780028084,f#,9,0.9411451725523787,0.13927838655312086,
src_003,732,AMBIGUOUS_FRAME_DISAGREEMENT,d,5,0.8458283755847739,0.1338687097108363,g,10,0.849200809936775,0.08623356198203824,
src_003,733,AMBIGUOUS_FRAME_DISAGREEMENT,c#,4,0.8801994629976194,0.18797474785669332,f#,9,0.8230448612972293,0.08923158897875028,
src_003,737,AMBIGUOUS_FRAME_DISAGREEMENT,D,2,0.8617115596767688,0.2108985382074412,G,7,0.8289650819769683,0.0319601225533217,
src_003,739,AMBIGUOUS_FRAME_DISAGREEMENT,E,4,0.6579052605272141,0.03269223736666094,A,9,0.8266165810006049,0.019926527857518916,
src_003,740,AMBIGUOUS_FRAME_DISAGREEMENT,c,3,0.8223457880489357,0.10851885204019851,f,8,0.9185575376424818,0.1317171834553168,
src_003,741,REVIEW_LOW_CONFIDENCE,f#,9,0.8072248531624023,0.11158835102344922,f#,9,0.8615833747690221,0.048568944540749115,
src_003,744,AMBIGUOUS_FRAME_DISAGREEMENT,g,10,0.7937004065367312,0.018006310396837866,c,3,0.887472100257139,0.15601167770598012,
src_003,746,AMBIGUOUS_FRAME_DISAGREEMENT,eb,6,0.8892598770279421,0.2950304691018115,ab,11,0.8688891146557389,0.004429873532111772,
src_003,749,AMBIGUOUS_FRAME_DISAGREEMENT,g,10,0.9049283706849951,0.14460525433435634,Eb,3,0.8540989913924791,0.15558565207066688,
src_003,756,AMBIGUOUS_FRAME_DISAGREEMENT,eb,6,0.8141554437971419,0.0834798259704822,B,11,0.697707137674785,0.008165079563129396,
src_003,759,AMBIGUOUS_FRAME_DISAGREEMENT,ab,11,0.7220728695150762,0.04499962611539632,c#,4,0.8390097056712261,0.09954933173873759,
src_003,761,REVIEW_LOW_CONFIDENCE,A,9,0.9880869085877227,0.3817018716280167,A,9,0.8393901187820139,0.04955420305037961,
src_003,766,AMBIGUOUS_FRAME_DISAGREEMENT,g,10,0.8716712403467013,0.18031306542994863,Eb,3,0.8091871773501242,0.033223818724673726,
src_003,768,REVIEW_LOW_CONFIDENCE,f,8,0.7588020502997224,0.025556235062018318,f,8,0.8451654953033738,0.08405014171526903,
src_003,773,REVIEW_LOW_CONFIDENCE,C,0,0.9436962888814021,0.31175546863771997,C,0,0.8509163959135226,0.039372894862115815,
src_004,774,REVIEW_LOW_CONFIDENCE,E,4,0.8758480748607442,0.033427829318438684,E,4,0.9154809221489904,0.25289108497798896,
src_004,776,REVIEW_LOW_CONFIDENCE,D,2,0.8646452637823424,0.03868242382087672,D,2,0.937997628853836,0.25086135705921786,
src_004,778,REVIEW_LOW_CONFIDENCE,B,11,0.8556818707667291,0.02903950742437411,B,11,0.936102719366884,0.15470464097189773,
src_004,780,AMBIGUOUS_FRAME_DISAGREEMENT,c,3,0.7434803561722662,0.03921188785356433,f,8,0.8128432717789408,0.15267320170062582,
src_004,781,REVIEW_LOW_CONFIDENCE,Ab,8,0.941171163108435,0.3939918868221919,Ab,8,0.7756607432652586,0.025741260845096536,
src_004,784,AMBIGUOUS_FRAME_DISAGREEMENT,d,5,0.7943376944355361,0.040719458698348254,g,10,0.8284230627009649,0.12957334494235728,
src_004,787,AMBIGUOUS_FRAME_DISAGREEMENT,c#,4,0.8913692191260764,0.15519873179326515,A,9,0.8878496358193516,0.21147562420109,
src_004,791,REVIEW_LOW_CONFIDENCE,f#,9,0.7500808391820398,0.0045352412066694825,f#,9,0.8630208973790949,0.01363928163868533,
src_004,792,AMBIGUOUS_FRAME_DISAGREEMENT,ab,11,0.8216657758809865,0.05973911298478818,c#,4,0.9481578538669524,0.23684891492801285,
src_004,794,REVIEW_LOW_CONFIDENCE,F,5,0.8232335376660375,0.043983789991763,F,5,0.9236927516185303,0.23770931557837305,
src_004,795,REVIEW_LOW_CONFIDENCE,C,0,0.7799545814325054,0.034501603104457934,a,0,0.8969224452809357,0.08315777334195484,
src_004,801,AMBIGUOUS_FRAME_DISAGREEMENT,f#,9,0.8761235263031372,0.09814562937457205,D,2,0.8026259357584878,0.0914294882955764,
src_004,802,AMBIGUOUS_FRAME_DISAGREEMENT,g,10,0.7885737104237579,0.24759268641960708,Eb,3,0.7710477421286247,0.19570138050864128,
src_004,817,AMBIGUOUS_FRAME_DISAGREEMENT,A,9,0.9032885458011741,0.19139752312949976,D,2,0.8586024125999729,0.03384408246986581,
src_004,818,AMBIGUOUS_FRAME_DISAGREEMENT,f,8,0.7908967699961024,0.24739126448364412,bb,1,0.7653675709846942,0.13542613498005862,
src_004,819,AMBIGUOUS_FRAME_DISAGREEMENT,f#,9,0.8601659087972607,0.12663890493307395,D,2,0.8146915343689456,0.07560168722379845,
src_004,823,REVIEW_LOW_CONFIDENCE,D,2,0.9734964654147906,0.29068515000206463,D,2,0.8686641416388702,0.047805623411574016,
src_004,825,AMBIGUOUS_FRAME_DISAGREEMENT,f#,9,0.6845038814686014,0.014501369354479987,b,2,0.8306216471239042,0.2378954497257193,
src_004,829,AMBIGUOUS_FRAME_DISAGREEMENT,c#,4,0.7749289906377459,0.18112192236078872,f#,9,0.9120815599277651,0.051168567447414826,
src_004,836,REVIEW_LOW_CONFIDENCE,E,4,0.8061737395418413,0.01072122329084313,E,4,0.8217320706841224,0.15390534248279064,
src_004,842,REVIEW_LOW_CONFIDENCE,Ab,8,0.9717514284761076,0.3416750573208105,Ab,8,0.8573919390541332,0.03576335721935042,
src_004,846,AMBIGUOUS_FRAME_DISAGREEMENT,c,3,0.970688215096886,0.3033527497974493,Ab,8,0.797816316329667,0.031145620681944708,
src_004,853,REVIEW_LOW_CONFIDENCE,c,3,0.7748129110825505,0.04275352456284787,c,3,0.8972477424698944,0.06647575002202988,
src_004,856,AMBIGUOUS_FRAME_DISAGREEMENT,C,0,0.8079761077206574,0.08102372627894971,d,5,0.8148388355138443,0.0002069938827012896,
src_004,860,AMBIGUOUS_FRAME_DISAGREEMENT,a,0,0.846376329091005,0.05022974790080825,F,5,0.8753588101125036,0.22536471164651672,
src_004,868,AMBIGUOUS_FRAME_DISAGREEMENT,c,3,0.7673065141414889,0.07911374910786495,f,8,0.9047412093855608,0.10334845963440786,
src_004,869,REVIEW_LOW_CONFIDENCE,ab,11,0.8093686387865512,0.18317622716957993,ab,11,0.8753818244682537,0.04009002574848308,
src_004,870,AMBIGUOUS_FRAME_DISAGREEMENT,c,3,0.7815925004980135,0.030983081000384938,f,8,0.917485830857695,0.1857249167809224,
src_004,872,REVIEW_LOW_CONFIDENCE,e,7,0.7032632725211447,0.03818583959717792,e,7,0.7013176061242841,0.005454656889482101,
src_004,873,AMBIGUOUS_FRAME_DISAGREEMENT,C,0,0.8776976500690604,0.06668057936672012,F,5,0.8517027386671637,0.16191860441637285,
src_004,880,AMBIGUOUS_FRAME_DISAGREEMENT,Eb,3,0.728123193647302,0.003929237198101787,Ab,8,0.8464839443129522,0.16880488361600654,
src_004,881,REVIEW_LOW_CONFIDENCE,Eb,3,0.8704787703474,0.0439486572858403,Eb,3,0.9758838408670915,0.20712792039343475,
src_004,884,REVIEW_LOW_CONFIDENCE,c#,4,0.8519505513898217,0.26916515720460354,c#,4,0.8559339082495993,0.00424553306915143,
src_004,885,AMBIGUOUS_FRAME_DISAGREEMENT,c,3,0.7400777247210923,0.19589521231392582,Ab,8,0.6770210242172551,0.22278162591660516,
src_004,886,AMBIGUOUS_FRAME_DISAGREEMENT,a,0,0.7570089445655945,0.16259372179903175,F,5,0.801611297021156,0.22634065711582008,
src_004,887,AMBIGUOUS_FRAME_DISAGREEMENT,D,2,0.8654141183846028,0.07039692133162445,G,7,0.8992022791262371,0.1912525366385256,
src_004,888,AMBIGUOUS_FRAME_DISAGREEMENT,c#,4,0.8629631914146552,0.16013835086670114,f#,9,0.894946652717122,0.056334439854159535,
src_004,893,AMBIGUOUS_FRAME_DISAGREEMENT,G,7,0.9307051251888615,0.13960954072674814,C,0,0.888425821603737,0.022052170558037987,
src_004,894,AMBIGUOUS_FRAME_DISAGREEMENT,F#,6,0.9003100031843378,0.12281775286668162,B,11,0.7943715470118569,0.05641382219085134,
src_004,897,AMBIGUOUS_FRAME_DISAGREEMENT,ab,11,0.8266907269879125,0.18181566435418361,c#,4,0.8200316133809075,0.04182802821610632,
src_004,898,AMBIGUOUS_FRAME_DISAGREEMENT,ab,11,0.7975282494717887,0.07137706466051108,c#,4,0.7267095667827981,0.04399302734079802,
src_004,899,REVIEW_LOW_CONFIDENCE,c#,4,0.7417881311307652,0.032560550955455514,c#,4,0.778859373347875,0.03379112045146648,
src_004,900,AMBIGUOUS_FRAME_DISAGREEMENT,D,2,0.8672693055709508,0.05139047603514735,G,7,0.9397559940194964,0.14686331888241033,
src_004,908,AMBIGUOUS_FRAME_DISAGREEMENT,f#,9,0.7998496710737031,0.18821325710182513,b,2,0.8513762840803177,0.043178979065061296,
src_004,914,REVIEW_LOW_CONFIDENCE,e,7,0.8952585464794715,0.3225630531903658,e,7,0.8434319409817294,0.036436649733770254,
src_004,919,REVIEW_LOW_CONFIDENCE,D,2,0.7850200823289853,0.06714690318498828,D,2,0.8177836275957854,0.02094476089048425,
src_004,927,AMBIGUOUS_FRAME_DISAGREEMENT,d,5,0.854337176733171,0.3703259324174534,Bb,10,0.6931067445201512,0.07045709679660972,
src_004,929,AMBIGUOUS_FRAME_DISAGREEMENT,d,5,0.8266873542614334,0.1387976959828422,g,10,0.8708956360006204,0.060116015003712886,
src_004,932,AMBIGUOUS_FRAME_DISAGREEMENT,Ab,8,0.8811187870569998,0.14600585188655313,C#,1,0.8775759349213921,0.12443213848964796,
src_004,933,REVIEW_LOW_CONFIDENCE,Bb,10,0.954567397418602,0.31704460291180414,Bb,10,0.838121582484454,0.04011707170679335,
src_004,934,REVIEW_LOW_CONFIDENCE,c,3,0.48634372469701864,0.010349027766719587,c,3,0.5993158110615359,0.18188727807819166,
src_004,943,REVIEW_LOW_CONFIDENCE,Ab,8,0.8741128762736282,0.008082297678441375,Ab,8,0.9250918069611331,0.14905486183698724,
src_004,945,AMBIGUOUS_FRAME_DISAGREEMENT,D,2,0.8664220093360109,0.002713751634928152,G,7,0.968458897298482,0.25472815173993424,
src_004,949,AMBIGUOUS_FRAME_DISAGREEMENT,Bb,10,0.898102637999171,0.0879588003720485,Eb,3,0.9197212298753862,0.19932335451084493,
src_004,953,REVIEW_LOW_CONFIDENCE,G,7,0.8874393811660416,0.03869766134653507,G,7,0.9558366223787901,0.2402273025221603,
src_004,956,REVIEW_LOW_CONFIDENCE,g,10,0.7949526190992884,0.0853355945424884,g,10,0.8362358676935758,0.006933851535944169,
src_004,957,AMBIGUOUS_FRAME_DISAGREEMENT,a,0,0.8964890763280755,0.20010899076200173,F,5,0.8605774386380601,0.17834773018497396,
src_004,961,REVIEW_LOW_CONFIDENCE,C,0,0.9120459581131664,0.2310848013044141,C,0,0.7999776634883228,0.0002012185137688638,
src_004,962,REVIEW_LOW_CONFIDENCE,C,0,0.9775891526276225,0.39522625415653867,C,0,0.8085653152392336,0.029065719293094316,
src_004,963,AMBIGUOUS_FRAME_DISAGREEMENT,C,0,0.8857544774447123,0.20071467731996406,F,5,0.837620766974927,0.03607329087583089,
src_004,968,REVIEW_LOW_CONFIDENCE,G,7,0.776739234053396,0.073101493928443,G,7,0.8862153893626437,0.01670268151853349,
src_004,970,AMBIGUOUS_FRAME_DISAGREEMENT,f,8,0.9348588008988294,0.251103629515091,C#,1,0.8417329641466418,0.03644852526905551,
src_004,974,REVIEW_LOW_CONFIDENCE,e,7,0.9136183708165002,0.1970029971274968,e,7,0.7166739417593485,0.018640598696557542,
src_004,977,AMBIGUOUS_FRAME_DISAGREEMENT,Bb,10,0.8075492894682679,0.012842563724734024,bb,1,0.7853032500354367,0.03722952579356653,
src_004,978,REVIEW_LOW_CONFIDENCE,B,11,0.7112477843660701,0.17307732238416218,ab,11,0.6209742603568158,0.0005771953629255533,
src_004,980,REVIEW_LOW_CONFIDENCE,d,5,0.8984970451651058,0.24274732683002076,d,5,0.8480572850610385,0.04167044909629991,
src_004,981,AMBIGUOUS_FRAME_DISAGREEMENT,Eb,3,0.8134834333615726,0.00822559771675424,Ab,8,0.8590969972514254,0.07253761065781983,
src_004,985,AMBIGUOUS_FRAME_DISAGREEMENT,A,9,0.8430430182644102,0.03363373292962801,D,2,0.9662689351549906,0.27753982936824817,
src_004,992,REVIEW_LOW_CONFIDENCE,D,2,0.8625641767289275,0.03378812947154364,D,2,0.9656354717211103,0.2983522234083694,
src_004,993,AMBIGUOUS_FRAME_DISAGREEMENT,Ab,8,0.8118370129781821,0.16228304564299112,bb,1,0.8761476887690659,0.0364677445545305,
src_004,994,REVIEW_LOW_CONFIDENCE,Bb,10,0.9364434213498048,0.40626945161730077,Bb,10,0.7400674933448691,0.03421659985240133,
src_004,998,AMBIGUOUS_FRAME_DISAGREEMENT,Ab,8,0.940968057589448,0.3076520449552389,C#,1,0.8233461572612515,0.019037730546325293,
src_004,1005,REVIEW_LOW_CONFIDENCE,g,10,0.8202871860408639,0.19222570321259957,g,10,0.8124956188087249,0.004670145850401819,
src_004,1010,AMBIGUOUS_FRAME_DISAGREEMENT,C,0,0.924200758714973,0.26299875706835574,F,5,0.8225781781942869,0.014190282899478657,
src_004,1013,AMBIGUOUS_FRAME_DISAGREEMENT,c#,4,0.7098742477332961,0.142799254983753,f#,9,0.7068426809880398,0.27840169635955136,
src_004,1015,AMBIGUOUS_FRAME_DISAGREEMENT,d,5,0.7790847872583041,0.133684855483728,g,10,0.8265678555828735,0.04870267476058843,
src_004,1018,REVIEW_LOW_CONFIDENCE,F,5,0.7875887707209539,0.10289268208052349,F,5,0.8779618307166962,0.015012746440481894,
src_004,1025,AMBIGUOUS_FRAME_DISAGREEMENT,f#,9,0.9058053873040113,0.38454981534895816,b,2,0.8290310891519088,0.010065292429302541,
src_004,1028,REVIEW_LOW_CONFIDENCE,Eb,3,0.8425394865413712,0.014958637943137898,Eb,3,0.8907744690346193,0.11525386218285416,
src_004,1030,REVIEW_LOW_CONFIDENCE,C,0,0.8403762302168646,0.20044195743271354,C,0,0.8186999469553174,0.01784628610224026,
src_004,1035,AMBIGUOUS_FRAME_DISAGREEMENT,b,2,0.8002528791516014,0.015970302089980293,e,7,0.9051700845249497,0.1767505539561327,
src_004,1053,AMBIGUOUS_FRAME_DISAGREEMENT,C#,1,0.7731371337018145,0.00622852603354096,F#,6,0.9130339617639626,0.15832213641741788,
src_004,1056,AMBIGUOUS_FRAME_DISAGREEMENT,f,8,0.7830271515036215,0.026010316053157068,bb,1,0.8815089424420435,0.11675648204910272,
src_004,1072,AMBIGUOUS_FRAME_DISAGREEMENT,a,0,0.847009801030125,0.17588660780972076,d,5,0.9125069299697415,0.13130517483995507,
src_004,1079,REVIEW_LOW_CONFIDENCE,C,0,0.8863071576753636,0.33796548464819076,C,0,0.8148745395140677,0.02047170337131543,
src_004,1083,AMBIGUOUS_FRAME_DISAGREEMENT,F,5,0.8295331562310093,0.03253133572200673,f,8,0.8611547354605039,0.15239923774469333,
src_004,1085,AMBIGUOUS_FRAME_DISAGREEMENT,C,0,0.8674746691256789,0.04941902412110999,F,5,0.9502698363336403,0.17777785828452386,
src_004,1088,REVIEW_LOW_CONFIDENCE,F#,6,0.8509773687280314,0.03860719839849436,F#,6,0.8792830983149927,0.17879191695953878,
src_004,1090,AMBIGUOUS_FRAME_DISAGREEMENT,E,4,0.7244173377324877,0.018870287630257998,b,2,0.8554021445849685,0.011067277038250167,
src_004,1091,REVIEW_LOW_CONFIDENCE,Bb,10,0.958747208271235,0.3192252547562052,Bb,10,0.8196163704069935,0.01668377337423199,
src_004,1098,REVIEW_LOW_CONFIDENCE,C,0,0.7984150126487647,0.057928012219860325,C,0,0.7732459290297009,0.03737718504267118,
src_004,1099,REVIEW_LOW_CONFIDENCE,f#,9,0.798830353257964,0.14195707977161098,A,9,0.8819498847154426,0.006337753406433944,
src_004,1108,AMBIGUOUS_FRAME_DISAGREEMENT,f,8,0.856459881446545,0.09085511129479928,C#,1,0.9103792320061748,0.26420438801492774,
src_004,1110,REVIEW_LOW_CONFIDENCE,Ab,8,0.7982092981643509,0.023505061397728788,Ab,8,0.858010878432238,0.054725334315570806,
src_004,1113,AMBIGUOUS_FRAME_DISAGREEMENT,D,2,0.8580572033811886,0.0549144589723195,G,7,0.8113272439390089,0.024030369952653285,
src_004,1120,AMBIGUOUS_FRAME_DISAGREEMENT,Bb,10,0.8222168194164673,0.010817894494191349,Eb,3,0.924874839698488,0.11970619904498403,
src_004,1128,AMBIGUOUS_FRAME_DISAGREEMENT,F#,6,0.8940497954836427,0.08436921756355753,B,11,0.9241596059105638,0.1831631660609231,
src_004,1141,AMBIGUOUS_FRAME_DISAGREEMENT,F#,6,0.8899635512454442,0.02897028397767132,B,11,0.9432128923236979,0.1765089343600097,
src_004,1154,AMBIGUOUS_FRAME_DISAGREEMENT,F#,6,0.7278879939980535,0.05263712092790174,f#,9,0.6964541174730233,0.0879010003432047,
src_004,1157,REVIEW_LOW_CONFIDENCE,Eb,3,0.7517739070721455,0.01488263691361802,Eb,3,0.9501980891432311,0.17391391373787846,
src_004,1160,AMBIGUOUS_FRAME_DISAGREEMENT,G,7,0.8479087985286926,0.023417818802836,C,0,0.9423804755933638,0.1697444572163178,
src_004,1163,REVIEW_LOW_CONFIDENCE,C#,1,0.7922587219850333,0.006282307098511963,C#,1,0.9299447841013768,0.24826827280756425,
src_004,1164,AMBIGUOUS_FRAME_DISAGREEMENT,D,2,0.8658301234145479,0.14656416394589022,G,7,0.8373887997511587,0.03027051510274814,
src_004,1165,REVIEW_LOW_CONFIDENCE,D,2,0.8271464846942558,0.04120683063876551,D,2,0.9015185176259853,0.13839540933948913,
src_004,1168,AMBIGUOUS_FRAME_DISAGREEMENT,g,10,0.8208389232173522,0.04633589802438476,Eb,3,0.9290760196686899,0.28060261731615976,
src_004,1171,AMBIGUOUS_FRAME_DISAGREEMENT,B,11,0.9452277182516028,0.3864817269940717,E,4,0.7962070912659508,0.0162021796977444,
src_004,1175,AMBIGUOUS_FRAME_DISAGREEMENT,e,7,0.8413083018254648,0.18893138323507763,a,0,0.8351071337899274,0.013162851680107668,
src_004,1178,AMBIGUOUS_FRAME_DISAGREEMENT,A,9,0.7297796847329487,0.0669643178893028,e,7,0.8343751276857255,0.024445685999433975,
src_004,1184,REVIEW_LOW_CONFIDENCE,A,9,0.85164852185297,0.006667284021104503,A,9,0.9110880938585486,0.08725590018399787,
src_004,1186,REVIEW_LOW_CONFIDENCE,A,9,0.8514529996639846,0.03356030183182657,A,9,0.9414663686338091,0.15996850528783957,
src_004,1194,AMBIGUOUS_FRAME_DISAGREEMENT,C#,1,0.8581206570504802,0.1435916212328866,F#,6,0.8440095971754666,0.11629238156118094,
src_004,1204,REVIEW_LOW_CONFIDENCE,Ab,8,0.9500581305397082,0.31611040203594654,Ab,8,0.8127016216176071,0.02925504750543184,
src_004,1214,AMBIGUOUS_FRAME_DISAGREEMENT,F,5,0.9056451631848595,0.07331692150908875,Bb,10,0.9017220867768536,0.07921452888011515,
src_004,1217,REVIEW_LOW_CONFIDENCE,D,2,0.8775619528100645,0.006490019895788124,D,2,0.9593284705957633,0.21130391394019432,
src_004,1232,AMBIGUOUS_FRAME_DISAGREEMENT,c,3,0.7913673203233185,0.09238147131526486,f,8,0.8894279408550437,0.02230528984064728,
src_004,1238,REVIEW_LOW_CONFIDENCE,C,0,0.8642185640776188,0.11204381904309091,C,0,0.854790146780956,0.03575432491528563,
src_004,1241,AMBIGUOUS_FRAME_DISAGREEMENT,d,5,0.8764673187859703,0.05795673284088254,Bb,10,0.9003952634162893,0.2999223583072139,
src_004,1248,REVIEW_LOW_CONFIDENCE,a,0,0.7417325550185582,0.013739651569685152,a,0,0.9107812761106888,0.1355330526710128,
src_004,1250,REVIEW_LOW_CONFIDENCE,c#,4,0.8820493553453789,0.2955389937129146,c#,4,0.7577795270449822,0.021211654101049082,
src_004,1251,AMBIGUOUS_FRAME_DISAGREEMENT,g,10,0.7721102556224061,0.007014897270362086,c,3,0.9313116609447258,0.1924643493935464,
src_004,1258,REVIEW_LOW_CONFIDENCE,A,9,0.8486348380487269,0.0399120442909674,A,9,0.9531433416755756,0.27752228277059654,
src_004,1261,REVIEW_LOW_CONFIDENCE,A,9,0.8036286366965847,0.07075169623670696,A,9,0.7936876708463736,0.020390460702784496,
src_004,1264,REVIEW_LOW_CONFIDENCE,F,5,0.8576493751219427,0.030017431748622703,F,5,0.9246357421871487,0.14612908323849705,
src_004,1268,REVIEW_LOW_CONFIDENCE,C,0,0.8522325804244796,0.032463506220212435,C,0,0.9258511547732265,0.12327513173686366,
src_004,1278,AMBIGUOUS_FRAME_DISAGREEMENT,Bb,10,0.8104195457707383,0.08018808651301201,Eb,3,0.9038296990796852,0.05404936867402499,
src_004,1280,AMBIGUOUS_FRAME_DISAGREEMENT,d,5,0.809322889891832,0.026338259362401417,g,10,0.8957267417788746,0.1608112853795195,
src_004,1289,AMBIGUOUS_FRAME_DISAGREEMENT,B,11,0.8544970245931429,0.0005255119477486359,E,4,0.9605406517005736,0.2798308108983837,
src_004,1291,AMBIGUOUS_FRAME_DISAGREEMENT,Ab,8,0.9201170339639692,0.18737729640793288,C#,1,0.8396405246915324,0.0031635298299409476,
src_004,1293,REVIEW_LOW_CONFIDENCE,d,5,0.953017485771658,0.43356910540506177,d,5,0.7868087748019482,0.047498859844012364,
src_004,1299,AMBIGUOUS_FRAME_DISAGREEMENT,F,5,0.8634400790994824,0.0018646885648894163,Bb,10,0.8953763995552678,0.16411349348061843,
src_004,1305,REVIEW_LOW_CONFIDENCE,B,11,0.8669419303432372,0.03635496491697565,B,11,0.9174456116700517,0.1440906303280357,
src_004,1309,AMBIGUOUS_FRAME_DISAGREEMENT,g,10,0.7985836140877206,0.07604878830288142,c,3,0.8994369932992039,0.26000835579128956,
src_004,1317,AMBIGUOUS_FRAME_DISAGREEMENT,G,7,0.8383645279847981,0.04500422000889581,C,0,0.9378376011140636,0.16033244644875255,
src_004,1318,REVIEW_LOW_CONFIDENCE,c,3,0.7824966299275525,0.057796443876906856,c,3,0.9041532329819871,0.03582637694577895,
src_004,1321,AMBIGUOUS_FRAME_DISAGREEMENT,F#,6,0.7720304419823625,0.006109698933161489,B,11,0.8806562209239402,0.11894749485928136,
src_004,1323,AMBIGUOUS_FRAME_DISAGREEMENT,c#,4,0.8106265375412984,0.06390170737899725,f#,9,0.9152643185657121,0.14168370982259426,
